air,ajar,aksi,alat,alias,ambil,anak,ancam,anggota,aniaya,api,arah,ayat,bahan,bakar,banjir,bantu,batas,bawa,bencana,beri,berita,bom,brankas,buah,bumi,bungkus,bunuh,butir,capai,cari,daerah,dagang,daging,dakwa,dampak,dana,dasar,data,daya,derajat,deras,edar,ganja,gas,gawai,geledah,gempa,genang,geng,getar,gudang,guna,guncang,hakim,hangus,harap,hektare,henti,himpun,hubung,hujan,hukum,humas,huni,ikan,ikat,impor,indikasi,informasi,inisial,isi,istri,jabat,jahat,jaksa,jalur,jam,jarak,jaring,jenazah,jiwa,kabid,kabur,kait,kamar,kampung,kanan,kantor,kasus,kawan,kebun,kejar,kelompok,keluarga,kembang,kena,kendara,keroyok,ketua,kios,kira,kirim,komisi,korupsi,kota,kuat,kunjung,lahan,landa,lantai,lapang,larang,lari,latih,laut,ledak,ledakan,lempar,letak,libat,lihat,lintas,luap,luas,luka,masyarakat,mata,mati,mayat,menahan,menang,menggerebek,menteri,minta,mobil,motor,muka,mukim,mula,narkoba,nilai,nyata,olah,operasi,pabrik,padam,padi,pajak,pakai,paksa,pelaku,penggerebekan,penjara,periksa,peristiwa,perkara,perkosa,pidana,pil,pimpin,potensi,proyek,pusat,putus,rampas,rampok,rangkai,razia,rekam,rekan,rektur,rendam,resah,richter,rugi,rusak,sabu,sebelah,sebut,sekolah,selidik,senjata,sentimeter,sepeda,serah,setinggi,sidang,sidik,sita,skala,suap,sungai,surat,tahan,tambah,tampak,tanam,tang,tegas,tektonik,tembak,temu,tenggara,terang,terima,teroris,terorisme,tiba,tim,timbul,timur,tindak,titik,toko,tsunami,tuju,tumpang,tuntut,turun,tutur,uang,ungkap,unit,urus,usaha,usia,vonis,wartawan,wilayah
0,0,4.5609,0,0,0,0,0,0,0,12.616478,2.167011,0,0,0,0,0,0,1.877461,0,0,0,0,0,0,0,0,0,0,0,2.466151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.421072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.121436,0,0,5.967306,0,1.945556,0,0,0,0,0,0,0,4.186722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.394548,0,0,0,0,0,0,0,0,0,0,0,2.167011,0,0,0,0,0,0,0,0,0,0,3.542174,0,0,2.635583,0,0,0,0,0,0,0,0,0,0,0,10.42278,0,0,0,2.275826,0,0,0,0,0,0,0,0,0,0,4.850393,0,0,0,0,0,0,0,0,0,5.288155,0,0,0,0,0,12.313779,0,2.191748,0,0,0,0,0,0,0,0,0,0,0,0,0,2.217996,0,0,11.096829,0,0,1.991502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.061721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.368305,0,0,0,0,0,10.355913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.554288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.450339,0,0,0,0,0,0,0,0,0,0,0,5.868255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.293488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.054038,0,0,0,0,0,0,0,2.576591,4.468241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.778787,0,0,2.492201,0,0,0,0,0,0,0,0,0,0,6.670693,13.436447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.870818,0,0,0,0,0,0,0,0,0,0,3.054038,0,14.622909,0,0,0,3.002324,0,0,0,0
0,3.191694,0,0,0,0,0,0,0,0,2.780211,2.748832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.780211,3.128288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.071107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.019103,0,3.071107,0,0,0,0,0,0,3.191694,0,0,0,0,0,2.748832,2.813506,0,0,0,3.128288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.691021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.493213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.086354,0,0,0,2.886863,0,0,0,0,0,0,0,0,0,0,6.152676,0,0,3.675253,0,0,0,0,0,5.574441,0,0,0,0,0,2.971467,7.808127,0,0,0,0,0,0,0,0,0,0,0,0,2.748832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56947,0,0,0,0,0,5.901051,0,2.54699,2.971467,0,0,0,0,2.971467,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.821131,0,4.927525,0,10.762799,0,0,0,0,4.460789,0,0,0,9.468109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.767655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.234946,47.965214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.767655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.053234,0,4.571096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.056424,1.791303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.309642,0,1.669388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.802075,0,0,0,0,0,0,0,0,3.884909,0,0,0,0,0,0,2.015571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.540784,5.67774,3.656397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.281087,0,0,0,0,0,0,0,0,1.733838,0,0,0,0,3.72626,0,0,0,0,0,0,0,1.860019,0,0,0,0,0,0,0,0,0,1.945222,0,0,0,0,0,1.812755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.421784,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978728,0,0,0,0,1.945222,0,0,0,0,8.831576,0,0,0,2.102178,0,0,0,0,0,0,0,0,1.978728,0,1.669388,1.641038,0,2.154047,0,0,0,0,1.835599
0,0,0,0,0,0,0,0,5.633389,0,0,0,0,0,0,0,0,0,0,0,0,0,28.059602,0,6.321333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.833316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.503066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.826607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.915994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.40235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.547062,0,0,0,0,5.670327,0,0,0,0,0,0,0,0,0,0,4.662216,0,0,0,0,0,0,0,0,0,0,0,0,8.118466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.809032,0,0,0,0,0,0,0,0,6.011747,5.039822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.509948,0,0,0,5.533788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.838365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.305802,0,0,5.533788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.771909,0,0,0,0,0,0,5.120616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.284617,0,10.302854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4.388391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.222919,0,0,0,0,0,0,0,0,0,0,0,0,0,4.517,0,0,5.222919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.517,0,0,0,0,0,0,0,0,0,0,0,0,0,4.517,8.970332,0,4.178566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.968813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.082098,14.945418,4.178566,0,0,0,0,0,0,3.620239,0,0,0,24.704066,5.388099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6.388921,0,0,0,0,0,0,0,6.388921,0,0,5.253054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.023456,0,0,0,0,0,0,0,0,0,0,5.678513,0,0,0,0,5.142577,0,0,0,0,0,0,0,0,0,0,5.769546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.235079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.769546,0,0,0,0,0,0,0,17.953227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31302,0,0,0,0,0,0,0,0,0,5.769546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.608522,6.773609,0,0,0,0,0,0,0,0,0,0,0,5.868925,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6.388921,0,0,0,0,0,0,0,6.388921,0,0,5.253054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.023456,0,0,0,0,0,0,0,0,0,0,5.678513,0,0,0,0,5.142577,0,0,0,0,0,0,0,0,0,0,5.769546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.235079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.769546,0,0,0,0,0,0,0,17.953227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31302,0,0,0,0,0,0,0,0,0,5.769546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.608522,6.773609,0,0,0,0,0,0,0,0,0,0,0,5.868925,0,0,0,0,0,0,0,0,0,0
0,4.298952,0,1.375348,3.793459,0,0,0,4.909286,0,0,0,0,0,0,0,0,0,0,0,0,0,4.688585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.217231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666055,0,0,0,0,0,0,0,0,1.418355,0,0,5.558722,0,0,0,0,0,0,0,0,0,0,0,1.264224,0,0,0,0,0,0,0,0,3.936133,0,1.418355,2.423997,0,0,0,0,0,4.413528,0,0,0,0,7.495246,0,0,0,0,0,1.375348,11.222802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.716996,0,0,5.314276,0,0,0,0,0,0,0,0,2.832674,0,0,0,0,0,0,7.294256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.306125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.187918,0,0,0,0,0,0,0,0,0,0,1.338423,1.338423,0,1.356229,0,0,0,1.442786,0,0,0,3.862324,0,0,0,0,1.217231,0,0,0,0,0,0,0,0
0,0,4.47245,0,9.014766,0,0,0,7.318873,0,0,0,0,0,0,0,0,0,3.917136,0,0,0,0,0,4.521252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.145379,0,0,0,0,0,0,0,15.781113,0,0,0,0,0,0,0,0,0,0,0,0,0,5.051327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.261638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.366472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.521252,0,0,0,0,0,4.965792,7.052421,0,0,0,17.239978,0,4.748284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.887441,0
0,0,0,0,0,0,3.816801,0,6.108792,0,0,0,0,0,0,0,0,4.866067,3.269488,0,0,0,0,0,0,0,0,0,0,0,0,0,4.589713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.526241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.294656,0,0,0,0,0,0,0,18.042983,0,0,0,0,0,0,0,0,0,0,0,0,0,4.216155,0,0,0,0,4.216155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.294656,0,0,0,0,0,0,3.557031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.719352,0,0,0,0,0,0,0,0,0,0,0,0,0,4.216155,0,0,0,0,4.144763,0,0,0,0,18.81779,0,3.963217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.942463,0,0,0,0,6.74525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.904291,0,0,7.151392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.151392,0,0,0,0,6.582827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.272131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.954531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.014392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.138797,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.240028,0,0,0,0,4.240112,0,0,0,0,0,0,0,0,0,0,4.683758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.063274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.683758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.620614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.604447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.240028,4.604447,0,0,0,0,0,0,0,0,0,0,0,0,4.604447,0,0,0,0,24.784992,0,0,0,0,0,0,0,0,0,4.464832,0,0,4.683758,0,0,0,0,0,0,0,15.772144,0,0
0,0,0,0,0,0,0,0,0,0,7.415671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.775396,0,0,0,0,0,0,0,4.623429,0,0,0,0,0,0,0,0,11.686766,0,0,0,0,10.424392,0,0,0,0,0,0,0,0,0,0,4.278228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.634401,0,0,6.496293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.525706,0,0,0,0,0,0,0,0,0,0,0,0,3.895239,0,0,0,0,0,0,0,0,0,0,26.634275,5.022759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.609219,0,0,0,0,0,4.210725,0
0,0,0,0,2.97372,0,8.162964,0,0,0,0,0,0,3.529849,0,0,1.545762,0,2.326397,0,0,0,0,0,0,0,0,0,0,0,0,0,1.813928,0,0,0,0,1.405795,0,0,0,0,0,0,0,0,7.190264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.813928,0,0,0,0,1.638076,0,1.566326,3.271491,0,0,0,0,0,0,0,0,0,0,0,0,1.923147,0,0,0,0,0,0,0,0,4.73718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76712,0,0,0,0,0,1.770249,0,0,1.923147,4.306579,5.257006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.566326,0,0,0,0,0,0,1.697317,1.526525,1.381922,0,0,1.359752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.731719,0,0,0,0,0,0,0,0,0,3.639548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666292,0,0,0,0,3.137892,1.292154,0,0,1.545762,10.197907,5.611092,0,2.97372,0,0,0,0,0,0,0,0,0,0,1.666292,0,0,0,0,1.638076,1.666292,0,0,0
7.755651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.519132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.755651,8.404248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.887599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.960782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.469128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.319444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.982944,0,15.537245,0,0,7.982944,0
0,0,2.634501,0,2.796982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.499125,0,0,0,0,2.693651,3.161126,0,0,0,0,0,0,0,3.328876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.092323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.979074,0,0,0,3.434155,0,0,0,0,0,0,0,0,0,0,4.353319,0,0,0,5.498264,0,0,0,2.725909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.161126,0,0,0,2.76026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.353319,0,0,0,0,0,0,0,0,0,0,0,0,0,2.725909,0,0,0,2.428102,0,0,0,0,0,0,0,0,0,0,0,2.693651,6.998514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.070234,0,0,0,0,2.925105,0,0,0,0,0,0,0,0,0,0,0,10.807562,2.307393,0,0,2.76026,5.885411,3.434155,0,0,0,0,0,0,0,0,2.836411,0,0,0,0,0,0,0,0,0,0,0,0,0
10.975102,0,0,0,0,0,5.178415,0,0,0,0,0,0,0,0,0,0,0,4.435853,0,0,6.227058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.399016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.227058,0,0,0,0,5.623375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.757034,0,0,0,0,0,0,0,0,9.752799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.826743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.530893,0,0,0,0,0,0,0,0,0,0,0,0,5.720237,0,0,0,0,0,0,0,0,0,0
