@relation LocationAndTimeAndSubtittle

@attribute subtittle string
@attribute location string
@attribute time string

@data
'',depok,21/4
'',makassar,''
'',balikpapan,25/5/2013
'',bogor,''
'',kupang,6/5
'',cirebon,''
'',samarinda,17/4
'',denpasar,13/4
'',bandung,13/4/2013
'',kupang,10/6/2013
'','',26/4
'','',26/4
asia,'',''
'',bantul,15/4
'',jayapura,''
'','',''
'','deli serdang',4/5
'',yogyakarta,''
'','',''
'','',17/5/2013
'','',26/4
'','',10/6
'','',''
'','jakarta selatan',22/11/2012
'',bogor,6/5/2013
'',bogor,6/5/2013
'',bandung,''
'','jakarta selatan',1/5
'',bandung,28/4/2013
'','jakarta barat',25/4
'','',15/5
'',bandung,1/5
'','kepulauan aru',12/12/2012
'','',10-28/6/2013
'',bandung,29/4
'','',22/11/2012
'',depok,28/4
'','',30/4
'',bandung,22/11/2012
'',bandung,''
'',metro,26/4/2013
'','jakarta selatan',2/5/2013
'','jakarta selatan',''
'','kepulauan aru',21/5/2013
'','',6/5
'',sukabumi,14/4
'','',26/4
'','',30/4/2013
'',bogor,17/8/1945
'','banda aceh',''
'',badung,20-21/2/2013
'','',23/5
'','',''
'','',29/04
'','',21/4/2013
'','',30/4/2013
'','',''
'','',''
'',batam,15/4
'',pandeglang,''
'','',''
'',batam,24/4
'','bandar lampung',8/5
'','',''
'',medan,21/4
'',pekanbaru,migas
'',sidoarjo,23/4
'',bengkulu,19/4
'',cirebon,''
'',denpasar,''
'','',22/5/2013
'','',27/5/2013
'','',11/9/2001
'',metro,6/5
'','',1/9/1969
'','jakarta selatan',20/4
'',cilacap,24/4
'','',6/5/2013
'','jakarta selatan',24/4/2013
'',denpasar,13/4/2013
'','jakarta pusat',2/5
'','jakarta timur',8/4/2013
'',batu,''
'','',''
'','',24/5
'',cilacap,2/5/13
'','kotawaringin timur',24/5
'',jambi,24/5/2013
'',ambon,''
'',pekanbaru,23/5
'',denpasar,''
'','',''
'','',21/6/2013
'','',7/5
'',surabaya,''
'',medan,10/1/2013
'','',24/5
'','',''
'','jakarta barat',''
'',serang,25/4/2013
'surat kartini','',21/4
'','',''
'','',15/5/2013
'','',''
'','',''
'',tasikmalaya,5/5
'','',''
'','',7/5
'','',1/5
'','',7/5
'','',13/5
'','',14/4
'',lebak,5/5/2013
'','',''
'','',5/5/2013
'','',10/4
'','',27/4
'','',''
'',surakarta,16/4
'','',''
'','',20/4
'','',15/5
'',bogor,20/4
'','',22/4/2013
'','',27/5
'','',''
'','jakarta pusat',2/5
'voting praktik daerah',bantaeng,18/4
'ktp ganda','',7/5
'',padang,''
'intel kirim siswa ikuti kompetisi internasional','',''
'',pontianak,14/5
'','',20/4
'','',20/4
'',tangerang,15/4
'',cilacap,''
'trick teledor','',''
'',bandung,24/4
'',tangerang,28/4
'','jakarta utara',22/4
'','',7/5
'',bogor,13/4
'',semarang,6/5/2013
'','',11/4
'','',11/5
'','',16/4
'','',29/4
'','',6/5
'',badung,21/4
'',badung,''
'','',''
undang,'',''
'','',27/5/2013
'',yogyakarta,27/4
'','',30/4
'','',3/5/2013
'','',5/5
'','',6/5
'','',''
'','',11/6/2013
'',palu,19/4/2013
'',yogyakarta,25/5
'','',20/5
'up it','',''
'','',''
'',karawang,''
'','',11/6/2013
'',manado,''
'','',''
'','jakarta selatan',''
'','',''
'','kulon progo',9/9/2013
'',yogyakarta,21/4
'','',8/5
'','',''
'',manado,16/2/2006
'',manado,''
'',magelang,5/5/2013
'','',21/4
'',bogor,''
'','',10/4/2013
'',sidoarjo,''
'',bogor,''
'',bogor,''
'','',18/5/2013
'','',20/4
'','jakarta timur',20/4
'',mamuju,''
'','',20/5/2013
'',semarang,''
'',ambon,16/9/2008
'','',''
'',medan,''
'','',smartphone
'bnn sosialisasi atur narkotika ntb',mataram,25--26/4/2013
'','',21/5
'','jakarta utara',18/4/2013
'','',17/6/2013
'','',18/4/2013
'',bandung,''
'','',''
'','',''
'','',''
'','',21/4
'','',''
'','',''
'','',''
'','',''
'','',''
'',semarang,22/5/2013
'','',''
'','tangerang selatan',26/4/2013
'','jakarta selatan',26/4/2013
'',baru,25/5/2013
'',serang,23/5/2013
'','',18/8/1899
'','',15/5
'',bogor,''
'','',''
'','',''
'','',8/4/2013
'hati makelar tanah',manado,''
'',makassar,''
'',palu,''
'',bojonegoro,22/6/2013
'',bone,''
'','jakarta selatan',20/4
'','',16/4
'',cianjur,''
'',mojokerto,15/4/2013
'','',26/5/2013
'',yogyakarta,2/5
2015,'',''
'',medan,''
'','puncak jaya',25/5/2013
'','',5/5
'','',3d
'','',13/5
'',palu,''
'','',4/5/2013
'','musi rawas',1/5
'',jambi,''
'','',3/5
'','',25/5
'',surabaya,19/5/2013
'',garut,22/5/2013
'','',''
'',semarang,''
'suzuki sulap ertiga vx1','',''
'','',7/5
'','',''
'','',25/5
'',temanggung,26/5/2013
'',cilacap,14/4
'',sampang,''
'',banjarnegara,25/4
'',banjarnegara,19/4
'',makassar,20/4
'',semarang,''
'',surabaya,18/4
'','',''
'','',''
'','',24/4
'','',14/4
'',surakarta,5/5/2013
'','',''
'',gorontalo,15/4
'',cianjur,15/5
'','',25/4
'',surabaya,''
'',surabaya,27/4
'',padang,''
'',ternate,21/4/2013
'','',''
'','',23/4/2013
'','',''
'0 barcelona mustahil lolos','',''
'',bogor,''
'',bogor,''
'','',16/5
'',kuningan,18/4/2013
'',surabaya,17/4/2013
'',kupang,25/4
'','',''
'','',25/5/2013
'',sukabumi,''
'',sukabumi,''
'',batam,''
'','jakarta pusat',15/4
'',mataram,7/5
'','aceh timur',24/5/2013
'',baru,''
'','',30/4
'','',15/5
'','jakarta pusat',25/4/2013
'',bandung,25/4
'','jakarta timur',''
'',bangka,15/4/1975
'',batu,19/4
'',lebak,''
'',metro,15/5/2013
'',yogyakarta,29/4/2013
'','',23/5
'','',''
'','',6/11/2012
'',padang,''
'','',6/5
'','',14/4
'','',1/5
'',surabaya,15/4
'',surabaya,29/8/2013
'',sampang,''
'',baru,19/5/2013
'',kediri,''
'','',2/6/2013
'','jakarta pusat',5/5
'','',1/5
'','',''
'',bogor,14/4/2013
'pia singkir junior malaysia','',''
'',sukabumi,5/5
'','',''
'','',19/4
'','',''
'','',''
'alexander first king netherland since 1890','',''
'','',''
'','',''
'',pekanbaru,16/4/2013
'','',18/4/2013
'',pati,18/4/2013
'','jakarta selatan',24/6/2013
'','banda aceh',18/4
'','jakarta pusat',24/4
'','',2/5/2013
'','',20/5
'',makassar,''
'','',11/9/2001
'',lebak,4/5/2013
'federer final roma masters','',''
'',cirebon,21/4
'','jakarta pusat',20/5
'','',25/5/2013
'',depok,16/6/1946
'',jayapura,8/12/1986
'','',''
'',denpasar,24/4
'','jakarta pusat',24/4
swasta,'',10/6/2013
'','',27/05
'','',''
'',batam,''
'',surabaya,21/05
'',natuna,14/4/2013
'','',''
'',yogyakarta,4/5
'',yogyakarta,''
'','',4/5/2013
'',palembang,19/4
'','',''
'',puncak,''
'','',''
'','',''
'','',''
'',sampang,30/4/2013
'',pekanbaru,''
'',manado,''
'','',''
'','',25/5
'','',26/5/2013
'','',25/4
'','',21/5/2013
'','',21/5/2013
'',purbalingga,2/5
1,bojonegoro,''
'','',''
'','',17/4
'klub italia rebut tiket eropa','',8/5
'','',16/5/2013
'','',16/5/2013
'',padang,''
'','',21/4
'','',''
'','',''
'','',''
'','',13/5
'',bandung,4/5
'','',15/4/2013
'','',16/4/2013
'',denpasar,23/4
'bakauheni pisah',batam,29/4
'','',''
'',tangerang,28/4
'','jakarta selatan',18/4
'',tangerang,28/4
'',bandung,18/4
'','',4/5
'','',30/4
'',palembang,5/5/2013
'','',25/4/2013
'',jepara,''
'','jakarta timur',26/5
'mata asing','',27/5
'','',''
'','',''
'',badung,''
'',bandung,17/5
'','',''
'','',30/4/2013
'',tebo,''
'','',19/4
'','',20/5
'','',''
'','',''
'',bangka,''
'','raja ampat',18/4/2013
'','',13/4
'',sorong,''
'',semarang,''
'',bima,''
'',baru,''
'',semarang,15/4
'',kupang,''
'',bengkulu,''
'',bengkulu,''
'','',19/5
'','jakarta selatan',24/4
'','',23/5/2013
'',yogyakarta,25/4
'',lebak,4/5/2013
'','',25/4/2013
'','',17/5/2013
'',yogyakarta,16/4/2013
'','jakarta utara',16/5
'','musi rawas',4/5/2013
'',yogyakarta,23/5/2013
'','',5/5
'',sorong,5/5
'','',4/5
'','jakarta pusat',3/5
'','',''
'','',15/4
'','',17/5
'','',6/5
'','',29/4
'','jakarta selatan',''
'','raja ampat',18/5/2013
'','',''
'','',25/4
'','',24/4
'xenia axic raya hut ke9',bandung,''
'',semarang,22/5/2013
'',pekanbaru,''
'','palangka raya',5/5
'',malang,29/4
'','',12/6
'','',28/4/2013
'','',23-24/4/2013
'',jember,2/6/2013
'asia pasifik jakarta','',7/5
'','',16/4
'israel kobar ekstremisme','',25/5
'',metro,28/4
'','',''
'','',''
'',metro,15/5
'','',11/5/2013
'','',11/5/2013
'','',4/5/2013
'','',4/5/2013
'','',''
'',serang,25/5/2013
'','',20/4/2013
'','lampung selatan',''
'',batam,''
'',serang,''
'',banyuwangi,4/5
'',yogyakarta,4/5
'','',''
'',madiun,6/5/2013
'','',16/4
'','',7/5
'','',''
'','',''
'',yogyakarta,''
'','',27/4
'up challenge 2013 resmi buka',sanggau,31/8/2013
'',wonosobo,''
'','',13/4
'','',19/4
'','',''
'','',24/4
'','',''
'',tangerang,2/5/2013
'',tangerang,5/5
'',tangerang,''
'','jakarta pusat',30/4/2013
'','jakarta timur',23/4/2013
'','',''
'','',20/4/2013
'','',20/4/2013
'','',20/4
'','',18/4/2013
'','',5/4
'','',22/5/2013
'','bone bolango',''
'','',5/5
'','bone bolango',''
'',payakumbuh,14/5
'',depok,29/4/2013
'',enrekang,14/4/2013
'','',24/4
'','aceh selatan',23/5/2013
'',surabaya,''
'',gresik,''
'',pamekasan,19/4
'',bandung,15/4
'',bandung,21/4
'','',''
'','',''
'','',18/5
'','',''
'',banjarnegara,22/4/2013
'','',27/4
'',samarinda,18/4
'','jakarta barat',14/4/2013
'',semarang,3/5
'',tasikmalaya,15/5
'',baru,17/4
'','jakarta pusat',25/5/2013
'',sidoarjo,30/4
'',mimika,14/5/2013
'','kotawaringin timur',25/5
'',blitar,6/5/2013
'',depok,21/5/2013
'','',''
'',garut,22/7/2013
'','banda aceh',12/5
'',situbondo,4/5/2013
'','',''
'','',''
'','',19/4
'',baru,17/4
'','',16/4
'','',25/4
'','',27/4/2013
'',subang,27/5/2013
'','',6/5
'','',11/6/2013
'as nuklir','',''
'','',''
'','',5/5
'','',''
'','',20/5
'','',''
'','',''
'','',''
'',lebak,24/4/2013
'','jakarta pusat',25/4
'',manado,''
'','',''
'',yogyakarta,''
'',denpasar,2/5/2013
'bareng 32 eks dprd gunungkidul vonis penjara',yogyakarta,2/5
'',jayapura,18/6/2013
'','',7/5/2013
'',denpasar,2/5
'','banda aceh',''
'','',19/5/2013
'',bogor,18/4/2013
'','',''
'',palopo,5/5/2013
'','jakarta selatan',16/5/2013
'',medan,3/5
'',sukabumi,18/4
'','',27/4
'','',5/5
'','',12/5
'','',23/4
'','',18/5
'','',''
'','',''
'','',''
'','',''
'','jakarta pusat',''
'',batam,''
'',pamekasan,''
'',surakarta,6/5
'','kotawaringin barat',24/4/2013
'','jakarta pusat',6/5/2013
'','',25/4
'','',19/4
'tangani anyelir',depok,25/4
'mnc group','',6/5
'','',16/4
'','',7/5/2013
'','',6/5/2013
'',bandung,17/5/2013
'',bogor,25/4
'','jakarta selatan',16/5
'',jayapura,13/5
'','',16/5/2013
'',bandung,15/4
'','',10/5
'','',13/5/2013
'','',18/4
'','jakarta selatan',13/5
'','jakarta selatan',1/5
'','',18/4
'',bandung,17/5/2013
'','jakarta timur',15/5/2013
'','',2/5
'','',15/4
'','mandailing natal',14/5
'','',23/5
'','jakarta selatan',19/4/2013
'',bogor,24/4
'',pelalawan,24/4
'','',8/6
'','',18/4
'','jakarta selatan',23/5
'','',3/5/2013
'',sabang,''
'','',19/5/2013
'','',3/5
'',bandung,22/4
'','jakarta selatan',20/5/2013
'','jakarta selatan',7/5
'','jakarta selatan',15/5
'',bogor,20/4/2013
'','jakarta selatan',18/4
'',bogor,19/4
'',pekanbaru,10/7/2013
'','',6/5
'','',13/5
'','',27/5/2013
'','',29/4
'',bogor,29/4
'','',19/4
'',bogor,18/4
'',sukabumi,''
'','jakarta pusat',21/4
'',batu,''
'',pelalawan,14/6
'',bandung,8/4
'',bandung,20/5
'','',24/5/2013
'','jakarta selatan',23/5/2013
'','',12/4
'','',''
'','',18/4
'','',4/6
'',makassar,7/5
'','',30/5/2013
'','',7/5
'','',1/5
'','banda aceh',''
'','',15/5
'','',16/5/2013
'','',15/4
'','',24/4/2013
'','',6/5/2013
'','',1/5/2013
'','',25/4/2013
'',bogor,6/5/2013
'',bogor,16/4
'',bogor,6/5
'','',18/4/2013
'',kuningan,6/5/2013
'','',15/4
'','jakarta selatan',3/5
'','jakarta selatan',''
'','',25/4
'',bogor,''
'','',7/5
'','jakarta selatan',22/5/2013
'','',3/5
'','',6/5
'','',1/5
'',bogor,16/4
'','jakarta selatan',10/5
'','jakarta timur',16/5/2013
'',batu,10/5
'','',14/4
'','',25/4
'',bogor,18/4/2013
'',bogor,18/5
'',sukabumi,24/5/2013
'','',1/5
'',medan,14/5
'','jakarta timur',15/5/2013
'','jakarta timur',15/5
'','jakarta selatan',13/5
'',bogor,18/4/2013
'','',21/5/2013
'','',17/5
'',wakatobi,14/5
'',bogor,16/4/2013
'','',24/4
'','jakarta selatan',20/5/2013
'','jakarta selatan',25/4/2013
'','',13/5
'',depok,7/5
'','jakarta utara',15/5
'','',''
'','',30/4
'',palembang,6/6/2013
'','',6/5/2013
'','',23/4/2013
'polda jabar telusuri surat palsu dada',bandung,16/4
'','jakarta pusat',22/4
'','',15/5/2013
'','',30/4
'','',29/4
'','',16/4/2013
'',medan,7/5/2013
'','jakarta pusat',19/4/2013
'',semarang,26/5
'','',18/4/2013
'','',15/4
'',denpasar,6/5/2013
'kerta pasang pilih','',26/5
'',bantul,''
'',bekasi,27/4
'','jakarta selatan',24/4
'','',20/4
'','biak numfor',10/9/2013
'','',6/5
'','penajam paser utara',22/5
'','',6/5
'','',15/4
'','',14/4
'',bengkulu,''
'','',25/5/2013
'','jakarta pusat',19/4/2013
'',demak,14/5
'',semarang,26/5/2013
'',semarang,26/5
'','',27/6/2013
'',karawang,7/5
'',klungkung,6/5
'','',8/5
ktp,'',''
'',jambi,24/5/2013
'',bandung,''
'','gunung kidul',3/6
'',semarang,22/5
'','',24/4
'',padang,''
'','',5/5
'','',''
'',palembang,6/6/2013
'','',12/6/2013
'','jakarta pusat',7/5/2013
'','',2/5
'','',25/8/2013
'wagub ntb pilih',mataram,13/5/2013
'','',6/5
'','',21/4
'','',''
'',sidoarjo,6/5
'',sleman,7/5
'','',3/5/2013
'',palembang,18/4
'','',3/5
'','',''
'','',''
'','',7/5
'','',6/5
'','',6/5/2013
'','',24/4
'',palembang,''
'','',8/5
'','',24/4
'',denpasar,26/5
'','',24/5/2014
'','',29/4
'','',25/4
'',banyumas,3/5
'',banyumas,24/12/1974
'','',''
'',brebes,''
'','',22/5/2013
'',banjarnegara,''
'',jayawijaya,28/4
1,bojonegoro,26/5/2013
'',bangka,2/5
'',bangka,''
'','',''
'','',3/5/2013
'',purbalingga,''
'',yogyakarta,''
'','',13-14/4/2013
'',sidoarjo,''
'','',''
'','',4/5
'parung henti operasi besok','',7/5
'','',25/8
'','',''
'','',26/5/2013
'',situbondo,03/5/2013
'','',6/5
hatta,'jakarta timur',14/5
'',bogor,16/4/2013
'',bangka,''
'','jakarta selatan',20/4/2013
'','',15/4/2013
'','',14/5
'','',''
'','',22/5/2013
'',yogyakarta,16/4
'','',16/4
'',sidoarjo,6/5
'22 asean',puncak,''
'',bogor,16/4
'','jakarta timur',6/5
'','',20/5
'','',18/4
'','',29/4
'',baru,18/4/2013
'','',''
'','',''
'','',29/4
'','',smartphone
'','',06/05/2013
'','',16/4
'',manado,30/4
'',depok,27/5
'',medan,29/1/2013
'',bandung,30/4
'','',18/5
'',bandung,15/5
'','',2/6
'',kampar,6/5
'','jakarta selatan',18/4/2013
'',denpasar,21/4/2013
'',sleman,18/5/2013
'','',''
'','',12/5
'',padang,''
'','',19/4
'pop tragedi boston','',17/4
'','',14/4
'',malang,19/5/2013
'',palu,''
'','',18/4
'',kupang,17/5/2013
'',kupang,''
'','',''
'',bojonegoro,18/4/2013
'',kediri,2/5
'foto copy',kendari,''
'','',''
'','',7/5/2013
'','',''
'',yogyakarta,20/5/2013
'','',20/5
'','',20/5/2013
'','',''
'','kutai timur',15/4
'','',19/5
'','',16/4/2013
'','jakarta pusat',30/4/2013
'','',13/5/2013
'',semarang,''
'','',''
'',jayapura,''
'',lebak,7/5
'','',''
'','',''
'','',15/4/2013
'','',24/5/2013
'','',18/4
'','',24/5
'','raja ampat',19/5/2013
'',bangka,23/5
'','',5/5
'kpk tangkap pajak terima suap','jakarta timur',15/5
'','',5/5
'',bandung,21/4
'',kudus,8/5
'',metro,23/5
'','',''
'','',4/5
'',mimika,21/5/2013
'',puncak,''
'','',''
'',lembata,20/4
'','jakarta selatan',28/4/2013
'','',17/4
'',mimika,19/5
'',sukabumi,''
'',banjarmasin,29/4
'',sukabumi,3/5
'','',''
'',yogyakarta,20/4/2013
'',bogor,6/5
'','',7/5/2013
'',lebak,18/4/2013
'',yogyakarta,''
'',puncak,''
'',balikpapan,5/5
'','',6/5
'',surabaya,27/4
'','',11/5/2013
'50 aventandor anniversario','',24/4
'',lamongan,19/5/2013
'','',''
'','',''
'','',''
1,bandung,''
1,bekasi,''
1,'',''
0,langsa,''
'',manado,''
'',baru,4/4/2013
'',depok,25/04/2013
'','',21/4
'',langkat,''
'','jakarta pusat',28/4/2013
'',tangerang,7/5
'',yogyakarta,27/4
'','',''
'',yogyakarta,1/5
'',bogor,''
'',bandung,''
'','',''
'','',15/5
'','jakarta selatan',13/5/2013
'ktp mendagri sebar card reader','',8/5/2013
'','',19/6/2013
'','',1/1/2014
'ktp nilai lambat','',7/5
'ktp sulit giat bank','',7/5
'','',''
1,bandung,21/4/2013
'','',''
'','',19/5/2013
khedira,'',20/4/2013
'','',21/4/2013
'',metro,2/5/2013
'','',21/4/2013
'','',18/4/2013
'','',5/5
'',padang,14/4
'',puncak,8/5/2013
'','',21/4
'',bogor,22/5/2013
'','',''
'pos terbang perdana',bandung,20/5/2013
'','',''
'','',21/5/2013
'','',20/5/2013
'','',26/5/2013
'','',''
'',yogyakarta,''
'','',''
'',metro,20/4/2013
'',metro,18/4
'',surabaya,16/8/2014
'',metro,7/5
'','jakarta pusat',18/4
'','',3/5
'','',''
'','',7/5
'','jakarta pusat',28/4
'',lebong,''
'','',''
'','',''
'','',6/5/2013
'','',1/5
'','',''
'','',''
'','',''
'','',17/4
'','',11/6
'','',20/5/2013
'','',17/4/2013
'',sidoarjo,4/5
'','',17/4
'',medan,''
'','',12/6/2013
'','',''
'','',''
'','',15/5
'','',25/5/2013
'','',2/5/2013
'','',23/5
'',purwakarta,13/4
'legenda nba puji lebron james','',6/5
'',padang,''
'',makassar,''
'','palangka raya',''
'',batam,''
'','',''
'','',''
'','',''
'','',''
'','',''
'',banyuwangi,''
'','',''
'',yogyakarta,''
'','banda aceh',''
'',pandeglang,''
'',trenggalek,15/4/2013
'',sorong,1/5
'','',''
'','',31/5/2013
'',batam,''
'','',''
'','bangka barat',1/1/2014
'','',''
'','',''
'',depok,22/5/2013
'','jakarta pusat',19/5/2013
'',tangerang,4/5
'',tangerang,4/5
'','jakarta utara',29/4/2013
'','',30/4
'','',15/1/2027
'','',30/4
'','',''
'','',18/4
'',pandeglang,14/4
'',lebak,''
'','jakarta selatan',24/4
fisik,'',''
'',yogyakarta,14/5/2013
'','',21/4
'','',3/5/2013
'','',4/6/2013
'','',''
'','',''
'','',20/5/2013
'','jakarta barat',25/5/2013
'',jambi,16/4
'','',''
'',surabaya,''
'','',2/5/2013
'','',26/5/2013
1,'',''
'','',''
'','',25/4
'','',''
'','',24/4/2013
'','',28/4
'','',''
'',sleman,28/4
'','',smartphone
'','',''
'','',29/4/2013
'','',8/5
'',medan,24/4
'','',''
'','',''
'','',''
'',palembang,''
'',indramayu,''
'','',7/5/2013
'','jakarta pusat',''
'','',16/4
'',puncak,25/5/2013
'','',18/8/2012
'','',7/5
'','',16/4
'','',''
'','',21/5
'',palembang,29/4
'','',''
'',banyuwangi,15/5
'','',''
1,'',lima
'',indramayu,''
'',banjarmasin,25/4
'','',13/6/2013
'','',11/6/2013
'',sleman,13/5
'',maros,6/5
'',purwakarta,''
'','',''
'','',22/4
'','seram bagian barat',28/4
'','',18/5/2013
'','',23/4
'',sidoarjo,''
'',padang,''
'','',27/4
'','',''
'','',''
'','',11/6
'',madiun,''
'','jakarta pusat',13/4
'',sampang,29/4/2013
'',samarinda,''
'',madiun,6/5
0,'',''
'','',''
'','',''
'','',2/5/2013
'','',29/4
'','',''
'','',''
'','',''
'',tuban,16/4
'',tuban,16/4/2013
'',badung,13/4
'',denpasar,18/4/2013
'','',16/4/2013
'',bandung,13/4/2013
'',denpasar,''
anak,'',''
'',makassar,17/4/2013
spring,'',20/4
'','',6/5
'','',24/4
'','',24/2/2013
'','',''
'','',''
'',cilacap,13/5
'','',27/4
'','',25/4/2013
'','',''
'','',20/7/2013
'','',26/4
'',yogyakarta,15/4
'',batam,''
'',batam,1--4/5/2013
'','',28/4
'','',''
'',bandung,22/4
'','',23/4
'','',15/5
'','',28/4/2013
'',bekasi,''
'',medan,juni-6/7/2013
'',lebak,6/5
'',semarang,28/4/2013
'',semarang,28/4
'','',''
'','',13/4
'',denpasar,4/5/2013
'',sorong,''
'',klaten,''
'','',22/5/2013
'','',''
'','',21/4
'',garut,''
'',kebumen,15/4
'',majalengka,''
'',tasikmalaya,27/5/2013
'',bandung,16/4
'',ponorogo,8/5
'',mimika,20/5/2013
'pejagan 2 tewas',brebes,''
'','',5/5
'','jakarta selatan',18/4
'','',20/4
'',surabaya,18/5
'','',5/5
'','',''
'',padang,30/3
'','',14/4
'','',''
'','',16/4
'','',30/4/2013
'','',22/5/2013
'',sleman,7/5
'','jakarta selatan',24/4
'','',''
'',semarang,''
'','jakarta timur',26/5/2013
'','banda aceh',''
'','',5/5
'','',5/5
'','',''
'','',''
'','',22/4
'','',''
19,jayapura,22/4/2013
'','',''
'','',21/4/2013
'','',21/4
'',lumajang,6/5
'','',''
'',kampar,''
'','jakarta timur',''
'',lebak,3-7/5
'','',2/5
'protes jokowi','jakarta utara',29/4/2013
'','',22/5/2013
'','',''
'','',11/6
'',jember,''
'','jakarta barat',6/5
'','jakarta barat',6/5
'','',3/5
'',surabaya,28/4/2013
'',bandung,22/11/2012
'','jakarta pusat',16/4/2013
'','',4/4/2013
'','',24/5/2013
'','jakarta utara',30/4
'',bogor,27/6
'',pekanbaru,''
'',ponorogo,''
'','',24/4
'',sorong,22/5
'','',7/5
'','',''
'','',19/5/2013
'','jakarta timur',''
'','',9/5
'','',5/5
'','',14/4
'','',''
'','',27/5/2013
'','',20/4/2013
'','',''
'','',''
'','',''
'',bandung,''
'',semarang,5/5
'','',29/1/2013
'',surabaya,''
'',yogyakarta,''
'',gorontalo,''
'',medan,15/5/2013
'',jambi,8/5
'',bandung,7-9/4/2013
'',surabaya,22/5
'','',''
'','',''
'','',25/4/2013
'',surabaya,''
'',surabaya,''
'reformasi malaysia ditahan polisi','',18/5/2013
'',jambi,29/4
'',yogyakarta,13/1/2013
'',yogyakarta,''
'',metro,25/4
'',semarang,12/4
'','jakarta selatan',25/4
'','jakarta selatan',24/4
'','',17/4/2013
'',bantul,14/5
'',surabaya,''
'',metro,''
'','',5/5/2013
'','',''
'','',''
'','',15/4
'',samarinda,16/5/2013
'',sampang,''
'','',27/4
'','',18/4/2013
'','',6/5
'',semarang,15-21/4/2013
'',surabaya,16-19/5/2013
'',surabaya,''
'','',''
'',bandung,18/4
'','',15/4
'','aceh utara',''
'',bulungan,''
'','',29/4/2013
'',makassar,7/5/2013
'',kampar,29/4
'','',16/4
'',batam,27/4
'','',14/6/2013
'','jakarta pusat',''
'',serang,23/5/2013
'','jakarta utara',12/6/2012
'','',''
'','tanjung pinang',''
'','',23/5
'','',''
'','padang lawas',27/4
'',ternate,16/4
'','',''
bin,lingga,''
'','mamuju utara',15/4/2013
'',metro,29/4
'',jayapura,''
'','',''
'','',''
'','',17/4/2013
1,'',27/4/2013
'','',21/5/2013
0,'',14/4
'','',''
'','',''
'','',23/4
'','',11/5
'','',''
'','',21/4/2013
'','',11/6/2013
'','',''
'','',20/5/2013
'','',''
'',bekasi,30/4
'','',''
'','',27-28/4/2013
'','',22/5/2013
'','',''
'',semarang,1/5/2013
'','',''
'','',''
'','banda aceh',29/4
'',bandung,23/5
'','',''
'','',13/6
'',bojonegoro,14/5/2013
'','jakarta pusat',25/4
'',jambi,''
'',semarang,''
'','',21/4
'','',''
'',yogyakarta,2-20/5/2013
'','',''
'','',23/5/2013
'',medan,18-22/6/2013
'','',''
'','',''
'','',''
'','',22/4
'','',''
'','',''
'','jakarta selatan',24/4
'','',''
'','',28/7/2013
'','',3/5/2013
'','',''
'','',20/5
'',baru,''
'','',''
'','',15/5
'','',''
'','',''
'','',''
'','',30/4/2008
'','',''
'','',''
'','',''
'','',19/5
'','',''
'','',''
'','',3/5
'','',22/4
'','',''
'',palu,22/5
'','',23/4/2013
'',palu,''
'','',''
'','',''
'',kudus,''
'','',24/4
ktp,depok,20/5
'',semarang,23-25/5/2013
'','jakarta selatan',27/5/2013
'','',15/4
'','',''
'','',3/5
'','',20/4
'',palembang,5/5
'','',''
'',sleman,''
'','',19/4
israel,'',25/5
'',tasikmalaya,3/5
'',tasikmalaya,''
'',tasikmalaya,5/5/2013
'','',''
'quran masjid jemaat ahmadiyah',tasikmalaya,5/5/2013
'',sukabumi,30/4
'',lebak,6/5/2013
'',denpasar,25/5/2013
'','',14/4/2013
'','',7/5
'','',15/5
'',yogyakarta,15/4
'',solok,''
'','',17/6/2013
'',probolinggo,''
'','palangka raya',''
'','',''
'',bandung,6/5
'','',''
'','',17/5/2012
'mata kejakgung pantau susno','jakarta selatan',29/4
'','',''
'','',24/5/2013
'','jakarta pusat',27/4
'','',''
'','',12/6/2013
'','',22/5/2013
'','',20/5/2013
'',cirebon,''
'','musi rawas',30/4
'','',24/4
'','',''
'','',''
'','',''
'',bandung,7/5
'',bandung,15/4
'',jayapura,20/4
'','',''
'','',25/5
'','',16/4
'',makassar,1/5/2013
hatta,'',1/5/2013
hatta,tangerang,29/4
'',surabaya,mei-5/5/2013
'laki geletak terminal kalideres','jakarta barat',25/5
'','',25/4
'',batam,''
'',palembang,12/6
'','',8/5/2013
'','',7/5
'','',30/4
'','',25/5
'',jembrana,''
'',banjarnegara,21/4
'','',''
'',jepara,''
'',medan,''
'','',15/4
'',bukittinggi,7/5
'','',''
'','',''
'','',23/4/2013
'',puncak,14/4
'',semarang,11/5
'gerik awas kuasa','',14/4/2013
'',surakarta,14/4/2013
'',klungkung,1/5/2013
'','',''
'',baru,''
'',gianyar,7/5
'',badung,7/5
'',surakarta,14/4
'',gianyar,7/5
'',gianyar,7/5
'',badung,''
'',surakarta,14/4
'','',''
jakarta,ambon,8/5/2013
'','',''
'','',15/4
'',jayapura,18-19/4/2013
'','',18/4
'','',8/5
'','',1/5/2013
'',wakatobi,15/5/2013
'',baru,entrepreneur
'',bandung,''
'','',''
'','',''
'','',6/5
'',madiun,''
'',serang,26/8/1939
'',yogyakarta,12/4
'',sragen,6/5/2013
'','palangka raya',''
'','',''
